SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
64_Recombination events.csv|4736,4736,64_Recombination events.csv,8976,9954,"['20', '34', '36', '38', '4', '47']",1000,0.0001,0.01,0.1,5000,50,1,9342,9965,9342-9965,"['34', '38', '4', '36', '20', '47']","['2', '40', '50', '8', '24', '48', '7', '11']","['5', '35', '16', '39', '23', '6', '26', '46', '32', '29', '37', '19', '13', '42', '25', '33', '21', '44', '45', '9', '49', '27', '31', '3', '18', '22', '14', '10', '43', '30', '17', '15', '28', '41', '12', '1']",366.0,11.0,377.0,62.57668711656442,978.0,244.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,37.515337423312886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4736,8976-9954,66.66666666666666,62.3,1,100.0,1,41,1,1,3,18,2,17,33.3%,5.6%,✅ Equal,21,2,19
60_Recombination events.csv|4811,4811,60_Recombination events.csv,2943,3057,['9'],1000,0.0001,0.01,0.1,5000,50,4,2944,3058,2944-3058,['9'],"['37', '39', '22', '26', '32']","['5', '35', '34', '6', '8', '20', '46', '29', '13', '42', '25', '33', '21', '44', '4', '2', '49', '40', '31', '18', '14', '43', '48', '17', '50', '15', '36', '12', '1']",1.0,1.0,2.0,99.12280701754386,114.0,28.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.824561403508774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4811,2943-3057,100.0,99.8,4,100.0,1,42,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11
66_Recombination events.csv|4804,4804,66_Recombination events.csv,6045,10000,"['4', '47']",1000,0.0001,0.01,0.1,5000,50,1,6042,9994,6042-9994,"['4', '47']",['26'],"['33', '32', '3', '25']",3.0,6.0,9.0,99.84829329962074,3955.0,988.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.96965865992415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,4804,6045-10000,100.0,99.1,1,100.0,1,43,3,3,3,9,0,6,100.0%,33.3%,✅ Equal,12,6,6
10_Recombination events.csv|5071,5071,10_Recombination events.csv,7626,10000,['4'],1000,0.0001,0.01,0.1,5000,50,1,7626,9986,7626-9986,['4'],"['7', '24', '47']",['22'],0.0,14.0,14.0,99.41027801179445,2374.0,593.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.88205560235889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5071,7626-10000,100.0,98.6,1,100.0,1,44,2,2,2,13,0,11,100.0%,15.4%,✅ Equal,15,4,11
59_Recombination events.csv|4993,4993,59_Recombination events.csv,351,5244,['8'],1000,0.0001,0.01,0.1,5000,50,2,348,5242,348-5242,['8'],"['43', '22']","['28', '7']",3.0,2.0,5.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,4993,351-5244,100.0,99.5,2,100.0,1,45,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20
58_Recombination events.csv|4934,4934,58_Recombination events.csv,1500,10000,['16'],1000,0.0001,0.01,0.1,5000,50,1,1501,9996,1501-9996,['16'],"['34', '22']",['3'],1.0,4.0,5.0,99.94117647058823,1500.0,375.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4934,1500-10000,100.0,99.5,1,100.0,2,46,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9
58_Recombination events.csv|4898,4898,58_Recombination events.csv,837,10000,"['36', '50']",1000,0.0001,0.01,0.1,5000,50,2,836,9996,836-9996,"['36', '50']",['9'],['35'],1.0,4.0,5.0,100.0,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,97.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,4898,837-10000,100.0,99.5,2,100.0,1,47,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9
57_Recombination events.csv|4975,4975,57_Recombination events.csv,1065,7212,['9'],1000,0.0001,0.01,0.1,5000,50,2,1068,7213,1068-7213,['9'],"['20', '31', '25', '10']","['2', '27', '36', '7', '41']",3.0,1.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4975,1065-7212,100.0,99.6,2,100.0,1,48,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10
55_Recombination events.csv|5026,5026,55_Recombination events.csv,7431,7827,['7'],1000,0.0001,0.01,0.1,5000,50,4,7430,7828,7430-7828,['7'],"['2', '16', '33', '26', '36']","['31', '4']",1.0,1.0,2.0,100.0,396.0,99.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5026,7431-7827,100.0,99.8,4,100.0,1,49,5,5,9,17,4,12,55.6%,29.4%,✅ Equal,26,10,16
11_Recombination events.csv|4872,4872,11_Recombination events.csv,384,10000,['36'],1000,0.0001,0.01,0.1,5000,50,2,381,9996,381-9996,['36'],['45'],"['49', '35', '19', '40', '17', '39', '15', '8', '4', '24', '48', '46', '30']",3.0,4.0,7.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,90.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4872,384-10000,100.0,99.3,2,100.0,1,50,6,6,6,20,0,14,100.0%,30.0%,✅ Equal,26,12,14
70_Recombination events.csv|4892,4892,70_Recombination events.csv,6213,8262,"['23', '24', '32', '45', '9']",1000,0.0001,0.01,0.1,5000,50,2,6212,8260,6212-8260,"['23', '45', '24', '9', '32']","['27', '39', '15', '34', '18', '47', '26', '28', '44', '30', '7', '29']","['14', '21', '48', '25']",1.0,2.0,3.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (5/5),58.980000000000004,100.0,5/5,100.0,5.0,5.0,5/5,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4892,6213-8262,60.0,99.7,2,100.0,1,51,4,3,4,14,0,11,100.0%,21.4%,❌ Diff: RDP=4 vs Santa=3,18,7,11
71_Recombination events.csv|5142,5142,71_Recombination events.csv,7827,10000,['41'],1000,0.0001,0.01,0.1,5000,50,1,7826,9997,7826-9997,['41'],['12'],['21'],1.0,3.0,4.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,5142,7827-10000,100.0,99.6,1,100.0,1,52,4,4,5,13,1,9,80.0%,30.8%,✅ Equal,18,8,10
98_Recombination events.csv|4874,4874,98_Recombination events.csv,6093,7788,"['14', '31']",1000,0.0001,0.01,0.1,5000,50,1,6094,7788,6094-7788,"['14', '31']","['50', '23', '1']","['49', '19']",1.0,0.0,1.0,99.9410029498525,1695.0,423.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.9882005899705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4874,6093-7788,100.0,99.9,1,100.0,1,53,7,7,9,13,2,6,77.8%,53.8%,✅ Equal,22,14,8
49_Recombination events.csv|5085,5085,49_Recombination events.csv,1125,10000,['32'],1000,0.0001,0.01,0.1,5000,50,1,1126,9996,1126-9996,['32'],['34'],"['13', '10']",1.0,4.0,5.0,99.94366197183099,1125.0,281.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.988732394366195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,5085,1125-10000,100.0,99.5,1,100.0,1,54,5,4,6,19,1,15,83.3%,21.1%,❌ Diff: RDP=5 vs Santa=4,25,9,16
5_Recombination events.csv|4901,4901,5_Recombination events.csv,3459,10000,['35'],1000,0.0001,0.01,0.1,5000,50,1,3460,9994,3460-9994,['35'],['43'],"['44', '19', '41', '47']",1.0,6.0,7.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4901,3459-10000,100.0,99.3,1,100.0,1,55,5,4,5,24,0,20,100.0%,16.7%,❌ Diff: RDP=5 vs Santa=4,29,9,20
45_Recombination events.csv|4516,4516,45_Recombination events.csv,5739,10000,"['10', '11', '12', '15', '18', '19', '2', '21', '22', '25', '27', '30', '31', '33', '37', '38', '42', '44', '45', '46', '48', '50', '6', '8', '9']",1000,0.0001,0.01,0.1,5000,50,1,5158,9992,5158-9992,"['6', '8', '46', '37', '19', '42', '25', '33', '21', '38', '44', '45', '9', '11', '2', '27', '31', '18', '22', '10', '48', '30', '50', '15', '12']","['5', '35', '17', '3', '23', '14', '28', '4', '24', '43', '7', '47']","['49', '16', '34', '26', '20', '32', '41']",581.0,8.0,589.0,99.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (25/25),52.96,100.0,25/25,100.0,25.0,25.0,25/25,30.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4516,5739-10000,84.0,41.1,1,100.0,1,56,1,1,1,11,0,10,100.0%,9.1%,✅ Equal,12,2,10
47_Recombination events.csv|4961,4961,47_Recombination events.csv,5661,6618,['14'],1000,0.0001,0.01,0.1,5000,50,1,5662,6618,5662-6618,['14'],"['15', '13', '50']",['25'],1.0,0.0,1.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,4961,5661-6618,100.0,99.9,1,100.0,1,57,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8
48_Recombination events.csv|4731,4731,48_Recombination events.csv,4413,10000,"['1', '11', '13', '16', '18', '20', '21', '22', '24', '25', '26', '28', '3', '30', '38', '40', '41', '43', '44', '47', '50', '6', '9']",1000,0.0001,0.01,0.1,5000,50,1,4414,9998,4414-9998,"['16', '6', '26', '24', '20', '13', '25', '44', '21', '38', '9', '11', '40', '3', '18', '22', '43', '30', '47', '28', '41']","['5', '35', '34', '23', '46', '32', '37', '19', '45', '2', '49', '27', '31', '14', '48', '50', '36', '12', '1']","['42', '39', '33', '10', '29']",1.0,2.0,3.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (21/21),58.980000000000004,91.3,21/21,100.0,23.0,21.0,21/21,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4731,4413-10000,85.71428571428571,99.7,1,100.0,1,58,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9
12_Recombination events.csv|4921,4921,12_Recombination events.csv,7152,9279,['13'],1000,0.0001,0.01,0.1,5000,50,1,7152,9281,7152-9281,['13'],"['14', '49']",['11'],0.0,2.0,2.0,100.0,2127.0,531.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4921,7152-9279,100.0,99.8,1,100.0,1,59,3,3,5,11,2,8,60.0%,27.3%,✅ Equal,16,6,10
25_Recombination events.csv|4722,4722,25_Recombination events.csv,561,8154,"['14', '45']",1000,0.0001,0.01,0.1,5000,50,2,558,8153,558-8153,"['14', '45']","['35', '13', '27', '40', '17', '15', '34', '20', '33', '21', '38', '8', '36', '48', '41', '30', '11', '47']","['4', '3', '1']",3.0,1.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),59.0,100.0,2/2,100.0,2.0,2.0,2/2,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4722,561-8154,100.0,99.6,2,100.0,1,60,6,6,8,20,2,14,75.0%,30.0%,✅ Equal,28,12,16
97_Recombination events.csv|4989,4989,97_Recombination events.csv,7107,7149,"['28', '29']",1000,0.0001,0.01,0.1,5000,50,9,7108,7150,7108-7150,"['28', '29']","['31', '34', '23', '22', '14', '10', '20', '46', '32', '47']","['37', '24']",1.0,1.0,2.0,97.61904761904762,42.0,10.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.523809523809526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4989,7107-7149,100.0,99.8,9,100.0,1,61,7,7,9,24,2,17,77.8%,29.2%,✅ Equal,33,14,19
27_Recombination events.csv|4577,4577,27_Recombination events.csv,3045,10000,['19'],1000,0.0001,0.01,0.1,5000,50,7,3045,9998,3045-9998,['19'],"['5', '35', '39', '23', '26', '24', '32', '29', '42', '44', '4', '2', '40', '3', '22', '10', '47', '28', '12']","['16', '34', '6', '8', '20', '46', '25', '45', '38', '9', '11', '49', '27', '31', '14', '43', '48', '30', '15', '41', '1']",0.0,2.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4577,3045-10000,100.0,99.8,7,99.94994994994994,1,62,6,6,10,21,4,15,60.0%,28.6%,✅ Equal,31,12,19
2_Recombination events.csv|4970,4970,2_Recombination events.csv,1161,4530,['19'],1000,0.0001,0.01,0.1,5000,50,3,1160,4531,1160-4531,['19'],['36'],['5'],1.0,1.0,2.0,100.0,3369.0,842.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4970,1161-4530,100.0,99.8,3,99.94994994994994,2,63,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
62_Recombination events.csv|4969,4969,62_Recombination events.csv,1341,9432,"['2', '30', '50']",1000,0.0001,0.01,0.1,5000,50,2,1342,9430,1342-9430,"['2', '30', '50']","['48', '40', '1']","['14', '4', '20', '12', '47']",1.0,2.0,3.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (3/3),59.0,100.0,3/3,100.0,3.0,3.0,3/3,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4969,1341-9432,100.0,99.7,2,99.9498997995992,2,64,9,9,11,26,2,17,81.8%,34.6%,✅ Equal,37,18,19
55_Recombination events.csv|5025,5025,55_Recombination events.csv,867,8952,['50'],1000,0.0001,0.01,0.1,5000,50,1,866,8954,866-8954,['50'],"['2', '36', '33']","['6', '35']",1.0,2.0,3.0,100.0,1915.0,478.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5025,867-8952,100.0,99.7,1,99.9498997995992,2,65,5,5,9,17,4,12,55.6%,29.4%,✅ Equal,26,10,16
60_Recombination events.csv|4975,4975,60_Recombination events.csv,6867,10000,['9'],1000,0.0001,0.01,0.1,5000,50,1,6866,9998,6866-9998,['9'],['30'],"['5', '35', '16', '34', '23', '6', '8', '24', '20', '46', '29', '19', '13', '42', '25', '33', '21', '38', '44', '4', '45', '11', '2', '49', '27', '40', '31', '3', '18', '14', '10', '43', '48', '47', '17', '50', '15', '28', '36', '7', '41', '12', '1']",1.0,2.0,3.0,99.9361634216406,3133.0,783.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98723268432812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4975,6867-10000,100.0,99.7,1,99.9498997995992,2,66,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11
73_Recombination events.csv|5003,5003,73_Recombination events.csv,27,150,['39'],1000,0.0001,0.01,0.1,5000,50,6,30,150,30-150,['39'],"['7', '4']","['17', '31', '6', '44', '9']",3.0,0.0,3.0,97.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),58.519999999999996,100.0,1/1,100.0,1.0,1.0,1/1,87.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,5003,27-150,100.0,99.7,6,99.9498997995992,1,67,8,7,10,23,2,16,80.0%,30.4%,❌ Diff: RDP=8 vs Santa=7,33,15,18
76_Recombination events.csv|4923,4923,76_Recombination events.csv,183,10000,['14'],1000,0.0001,0.01,0.1,5000,50,3,182,9995,182-9995,['14'],"['5', '40', '31', '15', '23', '33', '21', '24', '46', '7', '1']","['6', '49']",1.0,5.0,6.0,99.94906794336356,183.0,45.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98981358867272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,4923,183-10000,100.0,99.4,3,99.9497487437186,2,68,5,5,5,21,0,16,100.0%,23.8%,✅ Equal,26,10,16
21_Recombination events.csv|4921,4921,21_Recombination events.csv,4584,10000,['23'],1000,0.0001,0.01,0.1,5000,50,1,4586,9992,4586-9992,['23'],"['5', '36']","['37', '48', '17', '25', '31', '15', '3', '34', '44', '38', '4', '24', '20', '11']",2.0,8.0,10.0,99.81536189069425,4584.0,1146.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.96307237813885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4921,4584-10000,100.0,99.0,1,99.94954591321897,1,69,5,5,8,15,3,10,62.5%,33.3%,✅ Equal,23,10,13
88_Recombination events.csv|5011,5011,88_Recombination events.csv,1740,5601,['32'],1000,0.0001,0.01,0.1,5000,50,1,1743,5601,1743-5601,['32'],['40'],['22'],3.0,0.0,3.0,99.92229992229991,3861.0,965.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98445998445999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,5011,1740-5601,100.0,99.7,1,99.8998998998999,1,70,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10
2_Recombination events.csv|4978,4978,2_Recombination events.csv,1512,9474,['11'],1000,0.0001,0.01,0.1,5000,50,1,1510,9475,1510-9475,['11'],['48'],['43'],2.0,1.0,3.0,100.0,2038.0,509.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4978,1512-9474,100.0,99.7,1,99.8998998998999,3,71,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8
30_Recombination events.csv|4984,4984,30_Recombination events.csv,357,1941,['44'],1000,0.0001,0.01,0.1,5000,50,1,354,1942,354-1942,['44'],['35'],"['33', '3', '39', '27']",3.0,1.0,4.0,100.0,1584.0,396.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4984,357-1941,100.0,99.6,1,99.89979959919839,2,72,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
97_Recombination events.csv|4994,4994,97_Recombination events.csv,1560,5250,"['19', '38']",1000,0.0001,0.01,0.1,5000,50,4,1564,5250,1564-5250,"['19', '38']","['15', '6', '43', '30', '11']",['49'],4.0,0.0,4.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,✅ Complete (2/2),58.980000000000004,100.0,2/2,100.0,2.0,2.0,2/2,99.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4994,1560-5250,100.0,99.6,4,99.89979959919839,2,73,7,7,9,24,2,17,77.8%,29.2%,✅ Equal,33,14,19
90_Recombination events.csv|4985,4985,90_Recombination events.csv,8043,10000,['2'],1000,0.0001,0.01,0.1,5000,50,1,8044,9996,8044-9996,['2'],"['5', '39', '34', '8', '24', '20', '46', '19', '42', '25', '33', '44', '45', '31', '14', '48', '47', '50', '7', '41', '12', '1']",['16'],1.0,4.0,5.0,99.74450689831374,1957.0,489.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94890137966275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4985,8043-10000,100.0,99.5,1,99.89969909729187,1,74,5,5,6,25,1,20,83.3%,20.0%,✅ Equal,31,10,21
14_Recombination events.csv|4840,4840,14_Recombination events.csv,4326,4389,['38'],1000,0.0001,0.01,0.1,5000,50,4,4322,4388,4322-4388,['38'],"['35', '34']",['8'],4.0,1.0,5.0,98.4126984126984,63.0,15.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.682539682539684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4840,4326-4389,100.0,99.5,4,99.89969909729187,1,75,4,4,5,16,1,12,80.0%,25.0%,✅ Equal,21,8,13
57_Recombination events.csv|4880,4880,57_Recombination events.csv,7002,10000,['3'],1000,0.0001,0.01,0.1,5000,50,1,6999,9997,6999-9997,['3'],"['37', '39', '50', '18', '33', '32']","['49', '35', '19', '15', '45', '11']",3.0,3.0,6.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,4880,7002-10000,100.0,99.4,1,99.89959839357431,2,76,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10
76_Recombination events.csv|5044,5044,76_Recombination events.csv,267,10000,['42'],1000,0.0001,0.01,0.1,5000,50,2,270,9996,270-9996,['42'],"['5', '21', '7', '40']",['2'],3.0,4.0,7.0,99.92807972875784,267.0,66.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98561594575157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,5044,267-10000,100.0,99.3,2,99.89949748743717,3,77,5,5,5,21,0,16,100.0%,23.8%,✅ Equal,26,10,16
11_Recombination events.csv|4911,4911,11_Recombination events.csv,1584,9918,['24'],1000,0.0001,0.01,0.1,5000,50,3,1581,9924,1581-9924,['24'],['6'],['17'],3.0,6.0,9.0,100.0,1666.0,416.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4911,1584-9918,100.0,99.1,3,99.8992950654582,2,78,6,6,6,20,0,14,100.0%,30.0%,✅ Equal,26,12,14
88_Recombination events.csv|4847,4847,88_Recombination events.csv,4062,6192,['43'],1000,0.0001,0.01,0.1,5000,50,3,4064,6194,4064-6194,['43'],"['3', '22', '6', '4', '48', '12', '1']","['19', '40', '34', '47', '45', '26', '29']",2.0,2.0,4.0,99.90610328638498,2130.0,532.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98122065727699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,4847,4062-6192,100.0,99.6,3,99.84984984984985,2,79,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10
92_Recombination events.csv|4977,4977,92_Recombination events.csv,390,10000,['3'],1000,0.0001,0.01,0.1,5000,50,5,392,9998,392-9998,['3'],"['42', '12', '17']","['35', '50', '31', '24', '48']",2.0,2.0,4.0,100.0,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,94.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,4977,390-10000,100.0,99.6,5,99.84984984984985,2,80,7,7,10,21,3,14,70.0%,33.3%,✅ Equal,31,14,17
74_Recombination events.csv|4940,4940,74_Recombination events.csv,9069,10000,['24'],1000,0.0001,0.01,0.1,5000,50,5,9071,9998,9071-9998,['24'],"['2', '44', '7']",['1'],2.0,2.0,4.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,97.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,4940,9069-10000,100.0,99.6,5,99.84984984984985,1,81,5,5,8,21,3,16,62.5%,23.8%,✅ Equal,29,10,19
93_Recombination events.csv|5030,5030,93_Recombination events.csv,2802,5061,"['26', '33']",1000,0.0001,0.01,0.1,5000,50,1,2802,5056,2802-5056,"['26', '33']",['40'],['25'],0.0,5.0,5.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (2/2),58.96,100.0,2/2,100.0,2.0,2.0,2/2,98.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,5030,2802-5061,100.0,99.5,1,99.8496993987976,2,82,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9
