,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
362,144,145,5,66.61656646626587,62,4893,3,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,11,26,2,17,81.8%,34.6%,✅ Equal,37,18,19,62_Recombination events.csv|4893,4893,62_Recombination events.csv,2781,10000,"['13', '22', '28']",1000,0.0001,0.01,0.1,5000,50,2782,9998,2782-9998,"['28', '22', '13']","['35', '43', '32', '39', '3', '18']","['7', '26', '46', '24', '29', '9', '8', '34', '41', '48', '21', '16', '49', '36', '19', '11', '23']",1,2,3,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2781-10000,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.7,0,1,1,0,3,❌ None
394,178,179,7,50,62,4074,8,Case_A_End_End,Step 1: Approximate,9,9,11,26,2,17,81.8%,34.6%,✅ Equal,37,18,19,62_Recombination events.csv|4074,4074,62_Recombination events.csv,5925,10000,"['15', '25']",1000,0.0001,0.01,0.1,5000,50,7236,9998,7236-9998,"['15', '25']","['38', '6']","['17', '31', '5']",1311,2,1313,67.77914110429448,4075,1018.8,25,Exact Recombinant Match,,46.5558282208589,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,5925-10000,67.8%,100.0%,0,67.77914110429448,,,,,,,,,,100,0,0,1,8,0,8,❌ None
395,179,180,8,50,62,4989,9,Case_B_End_Ini,Step 1: Approximate,9,9,11,26,2,17,81.8%,34.6%,✅ Equal,37,18,19,62_Recombination events.csv|4989,4989,62_Recombination events.csv,93,9825,['15'],1000,0.0001,0.01,0.1,5000,50,9824,9994,9824-9994,['15'],['5'],['25'],9731,169,9900,0.0102753801890669,268,67,25,Exact Recombinant Match,,33.00205507603781,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,93-9825,0.0%,100.0%,0,0.0102753801890669,,,,,,,,,,100,0,0,1,8,0,9,❌ None
225,7,8,1,100,63,5018,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,63_Recombination events.csv|5018,5018,63_Recombination events.csv,1671,10000,"['23', '27']",1000,0.0001,0.01,0.1,5000,50,1672,9998,1672-9998,"['23', '27']","['42', '20', '33', '16', '45', '49', '18', '1']",['25'],1,2,3,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1671-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
268,50,51,2,99.74924774322967,63,4985,2,Standard_Match,Step 1: Approximate,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,63_Recombination events.csv|4985,4985,63_Recombination events.csv,6486,10000,['6'],1000,0.0001,0.01,0.1,5000,50,6485,9993,6485-9993,['6'],"['26', '48', '9', '47']","['46', '12', '39']",1,7,8,99.800796812749,3514,878.5,25,Exact Recombinant Match,,58.9601593625498,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6486-10000,99.8%,100.0%,0,99.800796812749,,,,,,,,,,100,99.2,0,1,7,0,2,❌ None
303,85,86,3,98.54563691073218,63,5026,5,Standard_Match,Step 1: Approximate,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,63_Recombination events.csv|5026,5026,63_Recombination events.csv,4194,4830,['19'],1000,0.0001,0.01,0.1,5000,50,4220,4836,4220-4836,['19'],"['31', '44', '11']","['21', '15']",26,6,32,95.9119496855346,636,159,25,Exact Recombinant Match,,56.18238993710692,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4194-4830,95.9%,100.0%,0,95.9119496855346,,,,,,,,,,100,96.8,0,1,7,0,5,❌ None
327,109,110,4,85.61398481157758,63,4868,3,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,63_Recombination events.csv|4868,4868,63_Recombination events.csv,3342,10000,"['13', '2', '22', '29', '30', '37', '38']",1000,0.0001,0.01,0.1,5000,50,3343,9996,3343-9996,"['13', '2', '37', '22', '30', '38', '29']","['46', '12', '39']","['42', '20', '33', '49', '16', '45', '18', '1']",1,4,5,99.9,,,,,✅ Complete (7/7),58.98,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3342-10000,99.9%,100.0%,0,99.9,,,,,,,,,,71.42857142857143,99.5,0,1,1,0,3,❌ None
337,119,120,5,79.89969909729187,63,4617,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,63_Recombination events.csv|4617,4617,63_Recombination events.csv,8892,10000,"['26', '47', '48', '6', '9']",1000,0.0001,0.01,0.1,5000,50,8895,9998,8895-9998,"['26', '9', '47', '48', '6']","['50', '4', '28']","['42', '20', '33', '16', '45', '49', '18', '1']",3,2,5,99.5,,,,,✅ Complete (5/5),58.900000000000006,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8892-10000,99.5%,100.0%,0,99.5,,,,,,,,,,60,99.5,0,1,2,0,4,❌ None
222,4,5,1,100,64,4736,"1, 2",Cross Match (Case_S1_E2E),Step 6: Cross Matches,3,1,3,18,0,17,100.0%,5.6%,❌ Diff: RDP=3 vs Santa=1,21,4,17,64_Recombination events.csv|4736,4736,64_Recombination events.csv,8976,9954,"['20', '34', '36', '38', '4', '47']",1000,0.0001,0.01,0.1,5000,50,8976,9965,8976-9234 | 9342-9965,"['20', '47', '4', '36', '38', '34'] | ['20', '47', '4', '36', '38', '34']","['7', '48', '50', '40', '8', '2', '11', '24'] | ['7', '48', '50', '40', '8', '2', '11', '24']","['42', '17', '25', '22', '1', '12', '44', '27', '26', '46', '13', '31', '49', '28', '23', '43', '3', '10', '33', '14', '21', '45', '18', '15', '29', '6', '35', '39', '32', '9', '41', '37', '5', '16', '30', '19'] | ['42', '17', '25', '22', '1', '12', '44', '27', '26', '46', '13', '31', '49', '28', '23', '43', '3', '10', '33', '14', '21', '45', '18', '15', '29', '6', '35', '39', '32', '9', '41', '37', '5', '16', '30', '19']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2,1,,0,✅ Yes,✅ Yes,"1, 2",8976-9954,100.0%,100.0%,100,100,,,,,,,,,,66.66666666666666,98.9,5,3,4,100,"2,1",✅ Start+End
223,5,6,2,100,64,4736,3,Cluster (3 RDPs),Step 5: Cluster,3,1,3,18,0,17,100.0%,5.6%,❌ Diff: RDP=3 vs Santa=1,21,4,17,64_Recombination events.csv|4736,4736,64_Recombination events.csv,8976,9954,"['20', '34', '36', '38', '4', '47']",1000,0.0001,0.01,0.1,5000,50,8976,9965,9342-9965,"['20', '47', '4', '36', '38', '34'] | ['20', '47', '4', '36', '38', '34'] | ['20', '47', '4', '36', '38', '34']","['7', '48', '50', '40', '8', '2', '11', '24'] | ['7', '48', '40', '8', '2', '11', '24'] | ['7', '48', '50', '40', '8', '2', '11', '24']","['42', '17', '25', '22', '1', '12', '44', '27', '26', '46', '13', '31', '49', '28', '23', '43', '3', '10', '33', '14', '21', '45', '18', '15', '29', '6', '35', '39', '32', '9', '41', '37', '5', '16', '30', '19'] | ['42', '17', '25', '22', '1', '12', '27', '26', '46', '13', '31', '49', '28', '23', '43', '3', '10', '33', '14', '45', '18', '15', '29', '6', '35', '39', '32', '9', '41', '37', '5', '16', '30', '19'] | ['42', '17', '25', '22', '1', '12', '44', '27', '26', '46', '13', '31', '49', '28', '23', '43', '3', '10', '33', '14', '21', '45', '18', '15', '29', '6', '35', '39', '32', '9', '41', '37', '5', '16', '30', '19']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,2,1,,0,✅ Yes,✅ Yes,3,8976-9954,100.0%,100.0%,100,100,,,,,,,,,,66.66666666666666,98.9,0,3,5,100,3,✅ Start+End
224,6,7,1,100,65,4998,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|4998,4998,65_Recombination events.csv,909,10000,"['20', '5']",1000,0.0001,0.01,0.1,5000,50,907,9997,907-9997,"['20', '5']","['32', '27', '30']",['4'],2,3,5,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,909-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,2,0,1,❌ None
326,108,109,2,85.79145728643216,65,4948,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|4948,4948,65_Recombination events.csv,4785,9642,"['15', '20', '27', '30', '32', '5']",1000,0.0001,0.01,0.1,5000,50,4822,9644,4822-9644,"['15', '32', '27', '30']",['13'],"['42', '17', '40', '2', '47', '22', '1', '12', '44', '11', '34', '46', '31', '49', '38', '24', '7', '50', '3', '10', '33', '21', '45', '18', '29', '6', '35', '39', '41', '8', '37', '16', '36', '19']",37,2,39,99.2,,,,,✅ Complete (4/4),56.84,66.7,4/4,100,6,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4785-9642,99.2%,100.0%,0,99.2,,,,,,,,,,75,96.1,0,1,2,0,2,❌ None
368,150,151,3,63.65159128978224,65,4113,3,⚠️ Partial (2/3),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|4113,4113,65_Recombination events.csv,5904,10000,"['13', '15', '20', '23', '25', '26', '27', '28', '30', '32', '43', '48', '5', '9']",1000,0.0001,0.01,0.1,5000,50,5902,9937,5902-9937,"['4', '5', '20']","['26', '43', '9', '25', '13', '28', '48', '23']","['42', '17', '40', '2', '47', '22', '1', '12', '11', '34', '46', '31', '49', '38', '24', '7', '50', '3', '10', '33', '21', '45', '18', '29', '6', '35', '39', '41', '8', '37', '16', '36', '19']",2,63,65,98.5,,,,,⚠️ Partial (2/3),46.71000000000001,13.3,2/3,66.7,14,3,2/3,70,100,,,,,,,,,,,66.7,,,,,,,,,,,,,,,,,,,,,,3,5904-10000,98.5%,66.7%,0,98.5,,,,,,,,,,33.33333333333333,93.5,0,1,8,0,3,❌ None
229,11,12,1,100,66,4804,1,Standard_Match,Step 1: Approximate,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8,66_Recombination events.csv|4804,4804,66_Recombination events.csv,6045,10000,"['4', '47']",1000,0.0001,0.01,0.1,5000,50,6042,9994,6042-9994,"['4', '47']",['26'],"['3', '33', '32', '25']",3,6,9,99.84829329962074,3955,988.8,25,Exact Recombinant Match,,58.96965865992415,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6045-10000,99.8%,100.0%,0,99.84829329962074,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
304,86,87,2,98.53683148335016,66,4693,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8,66_Recombination events.csv|4693,4693,66_Recombination events.csv,3345,10000,"['26', '38', '4', '47', '5']",1000,0.0001,0.01,0.1,5000,50,3358,9975,3358-9975,"['26', '38', '5']","['42', '20', '48', '29', '50', '34', '41', '21', '36', '18', '28', '44', '15', '11', '6']",['45'],13,25,38,99.4,,,,,✅ Complete (3/3),56.88,60,3/3,100,5,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3345-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,96.2,0,1,3,0,2,❌ None
311,93,94,1,97.72727272727272,68,4745,5,✅ Complete Match (1/1),Step 2: Best Match,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4745,4745,68_Recombination events.csv,558,3126,"['12', '14', '17', '19', '22', '28', '29', '3', '35', '37', '39', '40', '44', '47', '7']",1000,0.0001,0.01,0.1,5000,50,515,3114,515-3114,"['7', '35', '17', '39', '40', '3', '14', '19', '47', '37', '44', '22', '28', '12', '29']","['25', '13', '5', '1', '48']","['42', '26', '9', '41', '10', '31', '16', '49', '36', '18', '27']",43,12,55,99.5,,,,,✅ Complete (15/15),56.900000000000006,100,15/15,100,15,15,15/15,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,558-3126,99.5%,100.0%,0,99.5,,,,,,,,,,80,94.5,0,1,3,0,5,❌ None
318,100,101,2,91.5151515151515,68,4791,3,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4791,4791,68_Recombination events.csv,6747,8832,"['11', '20', '30', '33', '43', '6']",1000,0.0001,0.01,0.1,5000,50,6757,8835,6757-8835,"['20', '43', '33', '30', '11', '6']","['46', '45']","['25', '13', '5', '1', '48']",10,3,13,99.5,,,,,✅ Complete (6/6),58.900000000000006,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6747-8832,99.5%,100.0%,0,99.5,,,,,,,,,,66.66666666666666,98.7,0,1,2,0,3,❌ None
367,149,150,3,65.47348484848484,68,4928,4,✅ Complete Match (1/1),Step 2: Best Match,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4928,4928,68_Recombination events.csv,759,10000,"['15', '21', '23', '24', '34', '4']",1000,0.0001,0.01,0.1,5000,50,748,9998,748-9998,"['21', '4', '34', '23']","['46', '45']","['42', '26', '9', '41', '10', '31', '16', '49', '36', '18', '27']",11,2,13,100,,,,,✅ Complete (4/4),57,66.7,4/4,100,6,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,759-10000,100.0%,100.0%,0,100,,,,,,,,,,25,98.7,0,1,3,0,4,❌ None
370,152,153,4,62.5,68,4812,6,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4812,4812,68_Recombination events.csv,885,5619,"['2', '32', '38', '50', '8']",1000,0.0001,0.01,0.1,5000,50,890,5614,890-5614,"['50', '32', '8', '2', '38']","['26', '42', '9', '41', '10', '31', '16', '49', '36', '18', '27']","['48', '20', '43', '25', '13', '33', '5', '30', '1', '11', '6']",5,5,10,99.8,,,,,✅ Complete (5/5),58.96,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,885-5619,99.8%,100.0%,0,99.8,,,,,,,,,,20,99,0,1,2,0,6,❌ None
384,167,168,6,51.36363636363636,68,4432,2,✅ Complete Match (1/1),Step 2: Best Match,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4432,4432,68_Recombination events.csv,30,5712,"['11', '15', '2', '20', '21', '23', '24', '30', '32', '33', '34', '38', '4', '43', '45', '46', '50', '6', '8']",1000,0.0001,0.01,0.1,5000,50,748,5622,748-5622,"['24', '21', '4', '15', '34', '23']","['50', '32', '8', '2', '38']","['26', '42', '9', '41', '10', '31', '16', '49', '36', '18', '27']",718,90,808,85.8,,,,,✅ Complete (6/6),50.16,31.6,6/6,100,19,6,6/6,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,30-5712,85.8%,100.0%,0,85.8,,,,,,,,,,66.66666666666666,19.19999999999999,0,1,3,0,2,❌ None
438,223,224,8,12.5,68,4771,"1, 7",Cross Match (Case_E2_E1S),Step 6: Cross Matches,7,6,7,24,0,18,100.0%,25.0%,❌ Diff: RDP=7 vs Santa=6,31,13,18,68_Recombination events.csv|4771,4771,68_Recombination events.csv,105,4440,"['2', '32', '38', '50', '8']",1000,0.0001,0.01,0.1,5000,50,4463,9996,4463-5613 | 5643-9996,"['50', '32', '8', '2', '38'] | ['50', '32', '8', '2', '38']","['26', '42', '24', '9', '41', '10', '4', '21', '16', '49', '36', '18', '15', '34', '23', '27'] | ['24', '21', '4', '15', '34', '23']","['25', '13', '5', '1', '48'] | ['20', '43', '33', '30', '11', '6']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,7,1,,0,✅ Yes,✅ Yes,"1, 7",105-4440,100.0%,100.0%,100,100,,,,,,,,,,20,0,5,3,4,100,"7,1",✅ Start+End
282,64,65,1,99.49849548645938,69,5025,1,Standard_Match,Step 1: Approximate,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15,69_Recombination events.csv|5025,5025,69_Recombination events.csv,5547,10000,['47'],1000,0.0001,0.01,0.1,5000,50,5556,9996,5556-9996,['47'],['21'],"['24', '41', '45', '18', '44', '11', '23']",9,4,13,99.70806198068718,4453,1113.2,25,Exact Recombinant Match,,58.94161239613744,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5547-10000,99.7%,100.0%,0,99.70806198068718,,,,,,,,,,100,98.7,0,1,7,0,1,❌ None
283,65,66,2,99.44834503510532,69,5008,2,Standard_Match,Step 1: Approximate,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15,69_Recombination events.csv|5008,5008,69_Recombination events.csv,2100,10000,['29'],1000,0.0001,0.01,0.1,5000,50,2104,9990,2104-9990,['29'],['12'],['22'],4,10,14,99.8227848101266,2100,525,25,Exact Recombinant Match,,58.96455696202532,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2100-10000,99.8%,100.0%,0,99.8227848101266,,,,,,,,,,100,98.6,0,1,7,0,2,❌ None
354,136,137,3,73.29488465396189,69,4923,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15,69_Recombination events.csv|4923,4923,69_Recombination events.csv,5814,6462,"['1', '17', '27', '38']",1000,0.0001,0.01,0.1,5000,50,5847,6458,5847-6458,"['1', '38', '17', '27']","['46', '39', '41', '13', '23', '44', '45', '18', '12', '11', '24']","['26', '42', '35', '40', '34', '33', '37', '5', '22', '29']",33,4,37,94.3,,,,,✅ Complete (4/4),55.86,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5814-6462,94.3%,100.0%,0,94.3,,,,,,,,,,50,96.3,0,1,3,0,5,❌ None
360,142,143,4,66.66666666666666,69,4409,3,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15,69_Recombination events.csv|4409,4409,69_Recombination events.csv,4293,10000,"['19', '21', '3', '47']",1000,0.0001,0.01,0.1,5000,50,4294,9998,4294-9998,"['3', '21', '19']","['43', '32', '10', '31', '4', '16', '49', '30', '28', '48']","['42', '17', '40', '25', '2', '22', '1', '12', '44', '11', '34', '27', '26', '20', '46', '13', '38', '23', '24', '7', '50', '33', '14', '45', '18', '15', '6', '35', '39', '9', '8', '41', '37', '5', '36']",1,2,3,99.9,,,,,✅ Complete (3/3),58.98,75,3/3,100,4,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4293-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,99.7,0,1,1,0,3,❌ None
419,203,204,5,49.598796389167504,69,5026,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,20,0,15,100.0%,25.0%,✅ Equal,25,10,15,69_Recombination events.csv|5026,5026,69_Recombination events.csv,831,10000,"['39', '46']",1000,0.0001,0.01,0.1,5000,50,832,9990,832-9990,"['46', '39']","['5', '34', '40']",['13'],1,10,11,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,831-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.9,0,1,3,0,4,❌ None
227,9,10,1,100,70,4892,2,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,70_Recombination events.csv|4892,4892,70_Recombination events.csv,6213,8262,"['23', '24', '32', '45', '9']",1000,0.0001,0.01,0.1,5000,50,6212,8260,6212-8260,"['24', '32', '9', '45', '23']","['7', '26', '39', '34', '47', '30', '18', '28', '44', '15', '29', '27']","['21', '48', '25', '14']",1,2,3,99.9,,,,,✅ Complete (5/5),58.98,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6213-8262,99.9%,100.0%,0,99.9,,,,,,,,,,40,99.7,0,1,1,0,2,❌ None
322,104,105,2,89.86125041792042,70,4669,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,70_Recombination events.csv|4669,4669,70_Recombination events.csv,2145,3195,"['11', '37', '6']",1000,0.0001,0.01,0.1,5000,50,2152,3227,2152-3227,"['37', '11', '6']",['1'],"['20', '35', '17', '46', '8', '2', '33', '5', '36', '19']",7,32,39,99.3,,,,,✅ Complete (3/3),56.86,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2145-3195,99.3%,100.0%,0,99.3,,,,,,,,,,33.33333333333333,96.1,0,1,3,0,4,❌ None
393,176,177,3,50,70,5003,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,70_Recombination events.csv|5003,5003,70_Recombination events.csv,1806,4107,"['12', '42']",1000,0.0001,0.01,0.1,5000,50,1808,4108,1808-4108,"['42', '12']","['3', '50', '31', '40']","['4', '13']",2,1,3,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1806-4107,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
434,218,219,4,41.66666666666666,70,4854,3,Case_F_Start_Start,Step 1: Approximate,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,70_Recombination events.csv|4854,4854,70_Recombination events.csv,2022,5946,"['11', '37', '6']",1000,0.0001,0.01,0.1,5000,50,2054,9997,2054-9997,"['37', '11', '6']","['20', '35', '17', '46', '8', '2', '33', '5', '36', '19']","['7', '26', '39', '50', '40', '34', '3', '47', '31', '30', '18', '28', '44', '15', '29', '27']",32,4051,4083,99.18450560652396,3924,981,25,Exact Recombinant Match,,32.83690112130479,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,3,2022-5946,99.2%,33.3%,0,99.18450560652396,,,,,,,,,,33.33333333333333,0,0,1,8,0,3,❌ None
228,10,11,1,100,71,5142,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,13,0,8,100.0%,38.5%,✅ Equal,18,10,8,71_Recombination events.csv|5142,5142,71_Recombination events.csv,7827,10000,['41'],1000,0.0001,0.01,0.1,5000,50,7826,9997,7826-9997,['41'],['12'],['21'],1,3,4,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7827-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.6,0,1,1,0,1,❌ None
286,68,69,2,99.34738955823292,71,5078,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,13,0,8,100.0%,38.5%,✅ Equal,18,10,8,71_Recombination events.csv|5078,5078,71_Recombination events.csv,8511,10000,['46'],1000,0.0001,0.01,0.1,5000,50,8514,9986,8514-9986,['46'],['8'],['48'],3,14,17,98.9,,,,,🎯 Perfect (1/1),56.78,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8511-10000,98.9%,100.0%,0,98.9,,,,,,,,,,100,98.3,0,1,3,0,4,❌ None
333,115,116,3,81.71778021175612,71,4955,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,13,0,8,100.0%,38.5%,✅ Equal,18,10,8,71_Recombination events.csv|4955,4955,71_Recombination events.csv,7365,10000,"['15', '20', '24', '26', '34', '36', '40', '46', '47', '6', '8']",1000,0.0001,0.01,0.1,5000,50,7364,9995,7364-9995,"['26', '46', '20', '24', '40', '8', '47', '36', '15', '34', '6']","['42', '17', '25', '2', '22', '1', '12', '44', '11', '27', '13', '31', '4', '49', '28', '38', '23', '7', '50', '43', '3', '10', '33', '14', '45', '18', '29', '35', '39', '37', '30', '19', '48']","['32', '9', '21', '5', '16']",1,5,6,99.8,,,,,✅ Complete (11/11),58.96,100,11/11,100,11,11,11/11,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7365-10000,99.8%,100.0%,0,99.8,,,,,,,,,,63.63636363636363,99.4,0,1,2,0,2,❌ None
