,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
188,188,189,10,0,10,9780,9,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,10,10,20,54,10,44,50.0%,18.5%,✅ Equal,74,20,54,10_Recombination events.csv|9780,9780,10_Recombination events.csv,2661,10000,['26'],1000,0.0002,0.02,0.1,5000,50,2004,2645,2004-2645,['20'],"['7', '15', '33', '41', '42']",['26'],,,,,2661,665.2,25,,,5,,,,1,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,9,9,,,,,9,2661-10000,,,0,0,10_Recombination events.csv,Major_Exact_Match,['26'],"Start_Start, Start_End",2,336.5,673,,,0,0,0,4,1,0,9,❌ None
189,190,191,9,0,16,9973,14,Case_A_End_End,Step 1: Approximate,9,10,17,46,8,36,52.9%,21.7%,❌ Diff: RDP=9 vs Santa=10,63,19,44,16_Recombination events.csv|9973,9973,16_Recombination events.csv,1413,10000,"['39', '4', '7']",1000,0.0002,0.02,0.1,5000,50,9580,9650,9580-9650,"['7', '39', '4']",['36'],['21'],8167,350,8517,0.8151857458949575,1413,353.2,25,Exact Recombinant Match,,3.1630371491789915,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,14,1413-10000,0.8%,,0,0.8151857458949575,,,,,,,,,,0,0,0,1,8,0,14,❌ None
190,191,192,8,0,16,9599,16,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,9,10,17,46,8,36,52.9%,21.7%,❌ Diff: RDP=9 vs Santa=10,63,19,44,16_Recombination events.csv|9599,9599,16_Recombination events.csv,1473,6777,"['23', '3', '48', '50']",1000,0.0002,0.02,0.1,5000,50,528,704,528-704,['11'],"['31', '18', '32', '46']","['50', '48', '3', '23']",,,,,4696,1174,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,16,16,,,,,16,1473-6777,,,0,0,16_Recombination events.csv,Major_Exact_Match,"['50', '48', '3', '23']","Start_Start, Start_End",2,857,1714,,,0,0,0,4,1,0,16,❌ None
191,192,193,8,0,14,2066,4,Cluster (3 RDPs),Step 5: Cluster,9,8,14,44,5,36,64.3%,18.2%,❌ Diff: RDP=9 vs Santa=8,58,17,41,14_Recombination events.csv|2066,2066,14_Recombination events.csv,5004,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2084,10000,7315-7932,['17'] | ['17'] | ['17'],"['40', '2', '44'] | ['12', '5', '45', '4', '36', '9', '21'] | ['40', '2', '44']","['6', '48', '20', '42', '7', '30', '37', '43', '8', '31', '24', '3', '10', '35', '38', '29', '26', '19', '49', '28', '39', '46', '47', '1', '22', '16', '33', '41', '27', '13', '25', '50'] | ['6', '48', '20', '42', '7', '30', '37', '43', '8', '31', '24', '3', '10', '35', '38', '29', '26', '19', '49', '28', '39', '46', '47', '1', '22', '16', '33', '41', '27', '13', '25', '50'] | ['6', '48', '20', '42', '7', '30', '37', '43', '8', '31', '24', '3', '10', '35', '38', '29', '26', '19', '49', '28', '39', '46', '47', '1', '22', '16', '33', '41', '27', '13', '25', '50']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,1,3,3,0,✅ Yes,✅ Yes,4,5004-10000,100.0%,100.0%,100,100,,,,,,,,,,0,0,0,3,5,100,4,✅ Start+End
192,193,194,9,0,22,4061,9,Cluster (2 RDPs),Step 5: Cluster,11,9,13,48,2,39,84.6%,18.8%,❌ Diff: RDP=11 vs Santa=9,61,20,41,22_Recombination events.csv|4061,4061,22_Recombination events.csv,1692,2442,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,34,6996,5007-6996,['38'] | ['38'],"['22'] | ['40', '12', '24', '33', '19', '27', '11', '42']",['44'] | ['22'],,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,9,9,9,0,✅ Yes,✅ Yes,9,1692-2442,100.0%,100.0%,100,100,,,,,,,,,,0,0,0,3,5,100,9,✅ Start+End
193,194,195,8,0,17,9948,9,Case_E_Start_End,Step 1: Approximate,8,6,12,44,4,38,66.7%,13.6%,❌ Diff: RDP=8 vs Santa=6,56,14,42,17_Recombination events.csv|9948,9948,17_Recombination events.csv,1161,10000,"['14', '33', '45']",1000,0.0002,0.02,0.1,5000,50,634,1159,634-1159,"['45', '14', '33']","['8', '5', '24', '16', '36']","['47', '43', '20', '22', '46', '32', '10', '13', '50', '23']",527,8841,9368,0,1161,290.2,25,Exact Recombinant Match,,3,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,9,1161-10000,,,0,0,,,,,,,,,,0,0,0,1,8,0,9,❌ None
194,195,196,10,0,5,9486,11,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,10,10,19,46,9,36,52.6%,21.7%,✅ Equal,65,20,45,5_Recombination events.csv|9486,9486,5_Recombination events.csv,5343,9780,"['2', '21', '36', '47']",1000,0.0002,0.02,0.1,5000,50,210,9802,210-9802,"['39', '46', '17']","['47', '2', '36', '21']",['14'],,,,,4437,1109.2,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,11,11,,,,,11,5343-9780,,,0,0,5_Recombination events.csv,Minor_Exact_Match,"['47', '2', '36', '21']","End_Start, End_End",2,226,452,,,0,0,0,4,1,0,11,❌ None
195,196,197,7,0,7,10045,"6, 7",Cross Match (Case_S1_E2S),Step 6: Cross Matches,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|10045,10045,7_Recombination events.csv,870,6099,"['18', '4']",1000,0.0002,0.02,0.1,5000,50,873,9087,873-9087 | 6118-9086,"['4', '18'] | ['4', '18']","['17'] | ['17', '49']",['38'] | ['38'],,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,7,6,,0,✅ Yes,✅ Yes,"6, 7",870-6099,100.0%,100.0%,100,100,,,,,,,,,,0,0,5,3,4,100,"6,7",✅ Start+End
196,0,1,1,100,26,10028,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,7,50,3,46,57.1%,8.0%,✅ Equal,57,8,49,26_Recombination events.csv|10028,10028,26_Recombination events.csv,8508,10000,['48'],1000,0.0002,0.02,0.1,5000,50,8509,9998,8509-9998,['48'],['27'],"['34', '31']",1,2,3,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8508-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.7,0,1,2,0,2,❌ None
197,1,2,1,100,28,9884,4,⭐ Excellent Match (1/1),Step 2: Best Match,13,12,14,70,1,58,92.9%,17.1%,❌ Diff: RDP=13 vs Santa=12,84,25,59,28_Recombination events.csv|9884,9884,28_Recombination events.csv,8631,8943,"['26', '32']",1000,0.0002,0.02,0.1,5000,50,8630,8941,8630-8941,"['26', '32']","['4', '36', '29']","['28', '25', '50', '24']",1,2,3,99.4,,,,,✅ Complete (2/2),58.88,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8631-8943,99.4%,100.0%,0,99.4,,,,,,,,,,100,99.7,0,1,2,0,4,❌ None
198,2,3,1,100,27,10013,5,Standard_Match,Step 1: Approximate,13,13,18,67,5,54,72.2%,19.4%,✅ Equal,85,26,59,27_Recombination events.csv|10013,10013,27_Recombination events.csv,108,831,['44'],1000,0.0002,0.02,0.1,5000,50,108,832,108-832,['44'],"['32', '14', '5', '23']","['11', '42']",0,1,1,100,723,180.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,108-831,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,5,❌ None
199,3,4,1,100,30,9848,1,Standard_Match,Step 1: Approximate,9,9,10,34,1,25,90.0%,26.5%,✅ Equal,44,18,26,30_Recombination events.csv|9848,9848,30_Recombination events.csv,6477,10000,"['17', '35']",1000,0.0002,0.02,0.1,5000,50,6478,9998,6478-9998,"['17', '35']","['30', '41']","['23', '47']",1,2,3,99.91484530229918,3523,880.8,25,Exact Recombinant Match,,58.98296906045984,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6477-10000,99.9%,100.0%,0,99.91484530229918,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
200,4,5,2,100,29,9976,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|9976,9976,29_Recombination events.csv,24,7734,['4'],1000,0.0002,0.02,0.1,5000,50,25,7735,25-7735,['4'],"['30', '19', '44']","['50', '15']",1,1,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,24-7734,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
201,5,6,1,100,32,9922,1,Standard_Match,Step 1: Approximate,7,8,10,55,3,47,70.0%,14.5%,❌ Diff: RDP=7 vs Santa=8,65,15,50,32_Recombination events.csv|9922,9922,32_Recombination events.csv,2814,9393,['3'],1000,0.0002,0.02,0.1,5000,50,2814,9393,2814-9393,['3'],['9'],"['19', '21', '8']",0,0,0,100,3421,855.2,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2814-9393,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,1,❌ None
202,6,7,1,100,31,9881,1,Standard_Match,Step 1: Approximate,5,5,9,63,4,58,55.6%,7.9%,✅ Equal,72,10,62,31_Recombination events.csv|9881,9881,31_Recombination events.csv,4902,10000,['22'],1000,0.0002,0.02,0.1,5000,50,4905,9994,4905-9994,['22'],['1'],"['33', '11', '24']",3,6,9,99.82346018046292,4902,1225.5,25,Exact Recombinant Match,,58.964692036092586,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4902-10000,99.8%,100.0%,0,99.82346018046292,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
203,7,8,3,100,29,10016,5,Standard_Match,Step 1: Approximate,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|10016,10016,29_Recombination events.csv,5868,8724,['42'],1000,0.0002,0.02,0.1,5000,50,5868,8722,5868-8722,['42'],['20'],"['30', '19', '44']",0,2,2,99.92997198879551,2856,714,25,Exact Recombinant Match,,58.9859943977591,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5868-8724,99.9%,100.0%,0,99.92997198879551,,,,,,,,,,100,99.8,0,1,7,0,5,❌ None
204,8,9,1,100,29,9933,2,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|9933,9933,29_Recombination events.csv,8391,10000,['5'],1000,0.0002,0.02,0.1,5000,50,8392,9999,8392-9999,['5'],"['9', '2', '48']","['50', '15']",1,1,2,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8391-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,2,❌ None
205,9,10,1,100,34,9909,5,Standard_Match,Step 1: Approximate,8,7,9,37,1,30,88.9%,18.9%,❌ Diff: RDP=8 vs Santa=7,46,15,31,34_Recombination events.csv|9909,9909,34_Recombination events.csv,3471,9870,['7'],1000,0.0002,0.02,0.1,5000,50,3466,9866,3466-9866,['7'],['47'],['9'],5,4,9,99.93749023284887,3601,900.2,25,Exact Recombinant Match,,58.98749804656978,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3471-9870,99.9%,100.0%,0,99.93749023284887,,,,,,,,,,100,99.1,0,1,7,0,5,❌ None
206,10,11,1,100,48,9936,3,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,20,45,10,36,50.0%,20.0%,❌ Diff: RDP=10 vs Santa=9,65,19,46,48_Recombination events.csv|9936,9936,48_Recombination events.csv,3075,3828,['45'],1000,0.0002,0.02,0.1,5000,50,3076,3828,3076-3828,['45'],['15'],['42'],1,0,1,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3075-3828,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.9,0,1,1,0,3,❌ None
207,11,12,1,100,45,10085,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,4,35,2,33,50.0%,5.7%,✅ Equal,39,4,35,45_Recombination events.csv|10085,10085,45_Recombination events.csv,744,5160,['18'],1000,0.0002,0.02,0.1,5000,50,745,5160,745-5160,['18'],['13'],['31'],1,0,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,744-5160,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,1,❌ None
208,12,13,1,100,44,9972,3,Standard_Match,Step 1: Approximate,9,9,12,35,3,26,75.0%,25.7%,✅ Equal,47,18,29,44_Recombination events.csv|9972,9972,44_Recombination events.csv,582,1113,['16'],1000,0.0002,0.02,0.1,5000,50,582,1114,582-1114,['16'],['49'],['37'],0,1,1,100,531,132.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,582-1113,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,3,❌ None
209,13,14,1,100,40,10012,2,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,13,29,4,20,69.2%,31.0%,✅ Equal,42,18,24,40_Recombination events.csv|10012,10012,40_Recombination events.csv,2007,7875,['31'],1000,0.0002,0.02,0.1,5000,50,2007,7874,2007-7874,['31'],"['14', '7']","['32', '39', '1', '44', '13', '30', '11']",0,1,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2007-7875,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,2,❌ None
210,14,15,1,100,39,10099,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,14,53,6,45,57.1%,15.1%,✅ Equal,67,16,51,39_Recombination events.csv|10099,10099,39_Recombination events.csv,4824,10000,['14'],1000,0.0002,0.02,0.1,5000,50,4824,9998,4824-9998,['14'],['10'],"['5', '39', '30']",0,2,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4824-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
211,15,16,1,100,37,9909,2,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,13,42,4,34,69.2%,19.0%,❌ Diff: RDP=9 vs Santa=8,55,17,38,37_Recombination events.csv|9909,9909,37_Recombination events.csv,2595,7740,['19'],1000,0.0002,0.02,0.1,5000,50,2596,7740,2596-7740,['19'],"['46', '37', '21']","['14', '41', '45', '23', '22', '44', '34', '13', '18', '28', '15', '43', '38', '33', '49', '26', '20', '29']",1,0,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2595-7740,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,2,❌ None
212,16,17,1,100,36,9917,6,Standard_Match,Step 1: Approximate,10,9,16,42,6,33,62.5%,21.4%,❌ Diff: RDP=10 vs Santa=9,58,19,39,36_Recombination events.csv|9917,9917,36_Recombination events.csv,4839,7782,['46'],1000,0.0002,0.02,0.1,5000,50,4839,7784,4839-7784,['46'],"['48', '29']",['18'],0,2,2,100,2943,735.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4839-7782,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,6,❌ None
213,17,18,1,100,33,9696,1,Standard_Match,Step 1: Approximate,5,5,7,49,2,44,71.4%,10.2%,✅ Equal,56,10,46,33_Recombination events.csv|9696,9696,33_Recombination events.csv,2088,10000,"['13', '43']",1000,0.0002,0.02,0.1,5000,50,2086,9996,2086-9996,"['13', '43']",['30'],"['32', '1', '45', '42', '8', '36', '21', '17', '18', '46', '48', '7', '50', '26', '35', '11']",2,4,6,99.94944388270982,2088,522,25,Exact Recombinant Match,,58.98988877654196,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2088-10000,99.9%,100.0%,0,99.94944388270982,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
214,18,19,2,99.94994994994994,48,9873,2,Standard_Match,Step 1: Approximate,10,9,20,45,10,36,50.0%,20.0%,❌ Diff: RDP=10 vs Santa=9,65,19,46,48_Recombination events.csv|9873,9873,48_Recombination events.csv,2163,3663,['43'],1000,0.0002,0.02,0.1,5000,50,2164,3664,2164-3664,['43'],"['6', '25']","['4', '37', '36', '20', '11']",1,1,2,99.93333333333332,1500,375,25,Exact Recombinant Match,,58.986666666666665,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2163-3663,99.9%,100.0%,0,99.93333333333332,,,,,,,,,,100,99.8,0,1,7,0,2,❌ None
215,19,20,1,99.94994994994994,35,9875,2,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,12,65,4,57,66.7%,12.3%,✅ Equal,77,16,61,35_Recombination events.csv|9875,9875,35_Recombination events.csv,2886,3819,['20'],1000,0.0002,0.02,0.1,5000,50,2886,3817,2886-3817,['20'],"['31', '25', '22', '27', '13', '18', '29', '38', '33', '19', '34', '50', '11']",['49'],0,2,2,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2886-3819,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.8,0,1,2,0,2,❌ None
216,20,21,2,99.94994994994994,40,9969,1,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,13,29,4,20,69.2%,31.0%,✅ Equal,42,18,24,40_Recombination events.csv|9969,9969,40_Recombination events.csv,5799,10000,['17'],1000,0.0002,0.02,0.1,5000,50,5799,9998,5799-9998,['17'],"['28', '46', '21']","['32', '2', '15', '38', '26']",0,2,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5799-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
217,21,22,4,99.9498997995992,29,10060,3,Standard_Match,Step 1: Approximate,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|10060,10060,29_Recombination events.csv,4815,8130,['2'],1000,0.0002,0.02,0.1,5000,50,4816,8128,4816-8128,['2'],"['7', '6', '14', '39', '33', '32', '10', '21', '25', '47']",['48'],1,2,3,99.90950226244344,3315,828.8,25,Exact Recombinant Match,,58.98190045248869,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4815-8130,99.9%,100.0%,0,99.90950226244344,,,,,,,,,,100,99.7,0,1,7,0,3,❌ None
218,22,23,2,99.9498997995992,36,9892,1,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,16,42,6,33,62.5%,21.4%,❌ Diff: RDP=10 vs Santa=9,58,19,39,36_Recombination events.csv|9892,9892,36_Recombination events.csv,7563,10000,['44'],1000,0.0002,0.02,0.1,5000,50,7564,9998,7564-9998,['44'],"['17', '25']","['48', '29']",1,2,3,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7563-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
219,23,24,1,99.94984954864594,41,10050,1,Standard_Match,Step 1: Approximate,6,6,9,45,3,39,66.7%,13.3%,✅ Equal,54,12,42,41_Recombination events.csv|10050,10050,41_Recombination events.csv,4782,10000,['26'],1000,0.0002,0.02,0.1,5000,50,4782,9996,4782-9996,['26'],['16'],"['1', '5', '8', '12', '6', '27', '28', '35']",0,4,4,99.9233422767344,4782,1195.5,25,Exact Recombinant Match,,58.98466845534688,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4782-10000,99.9%,100.0%,0,99.9233422767344,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
220,24,25,2,99.94984954864594,30,9849,5,✅ Complete Match (1/1),Step 2: Best Match,9,9,10,34,1,25,90.0%,26.5%,✅ Equal,44,18,26,30_Recombination events.csv|9849,9849,30_Recombination events.csv,270,10000,['7'],1000,0.0002,0.02,0.1,5000,50,269,9997,269-9997,['7'],"['9', '27']",['31'],1,3,4,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,270-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,3,0,5,❌ None
221,25,26,2,99.8998998998999,35,9861,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,12,65,4,57,66.7%,12.3%,✅ Equal,77,16,61,35_Recombination events.csv|9861,9861,35_Recombination events.csv,2823,10000,['9'],1000,0.0002,0.02,0.1,5000,50,2822,9998,2822-9998,['9'],['6'],"['44', '45', '21']",1,2,3,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2823-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
222,26,27,1,99.8998998998999,50,9770,5,Standard_Match,Step 1: Approximate,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20,50_Recombination events.csv|9770,9770,50_Recombination events.csv,6021,10000,['34'],1000,0.0002,0.02,0.1,5000,50,6022,9998,6022-9998,['34'],"['32', '14', '25', '3', '46', '15', '50', '26', '35', '11']","['19', '1', '21']",1,2,3,99.92460417190247,3979,994.8,25,Exact Recombinant Match,,58.9849208343805,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,6021-10000,99.9%,100.0%,0,99.92460417190247,,,,,,,,,,100,99.7,0,1,7,0,5,❌ None
223,27,28,1,99.8998998998999,49,10043,5,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,11,48,5,42,54.5%,12.5%,✅ Equal,59,12,47,49_Recombination events.csv|10043,10043,49_Recombination events.csv,2967,3345,['5'],1000,0.0002,0.02,0.1,5000,50,2966,3343,2966-3343,['5'],"['31', '10']",['9'],1,2,3,99.5,,,,,🎯 Perfect (1/1),58.900000000000006,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2967-3345,99.5%,100.0%,0,99.5,,,,,,,,,,100,99.7,0,1,2,0,5,❌ None
224,28,29,5,99.8997995991984,29,10061,4,Standard_Match,Step 1: Approximate,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|10061,10061,29_Recombination events.csv,7383,10000,"['17', '24']",1000,0.0002,0.02,0.1,5000,50,7386,9999,7386-9999,"['17', '24']","['6', '45', '7', '30', '37', '43', '8', '44', '31', '32', '10', '21', '38', '14', '29', '26', '19', '49', '39', '46', '47', '12', '22', '33', '27', '13', '25']","['50', '15']",3,1,4,99.84715322888805,2617,654.2,25,Exact Recombinant Match,,58.96943064577761,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7383-10000,99.8%,100.0%,0,99.84715322888805,,,,,,,,,,100,99.6,0,1,7,0,4,❌ None
225,29,30,1,99.89969909729189,46,9998,2,Standard_Match,Step 1: Approximate,6,6,6,37,0,31,100.0%,16.2%,✅ Equal,43,12,31,46_Recombination events.csv|9998,9998,46_Recombination events.csv,279,870,['19'],1000,0.0002,0.02,0.1,5000,50,276,872,276-872,['19'],['36'],['15'],3,2,5,100,591,147.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,279-870,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,7,0,2,❌ None
